StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 10:57:00 PM,3566848,47.31,53.18
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 10:58:00 PM,3566849,47.30,53.24
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 10:59:00 PM,3566850,47.30,53.17
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:46:00 PM,3659815,48.78,44.87
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:47:00 PM,3659816,48.76,44.82
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:48:00 PM,3659817,48.74,44.80
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:49:00 PM,3659818,48.72,44.80
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:50:00 PM,3659819,48.70,44.79
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:51:00 PM,3659820,48.68,44.78
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:52:00 PM,3659821,48.65,44.73
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:53:00 PM,3659822,48.63,44.66
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:54:00 PM,3659823,48.61,44.58
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:55:00 PM,3659824,48.59,44.57
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:56:00 PM,3659825,48.57,44.56
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:57:00 PM,3659826,48.54,44.56
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:58:00 PM,3659827,48.52,44.56
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 10:59:00 PM,3659828,48.50,44.58
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 11:00:00 PM,3659829,48.48,44.58
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:56:00 PM,2508438,48.91,48.91
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:57:00 PM,2508439,48.91,48.91
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:58:00 PM,2508440,48.91,48.91
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 10:59:00 PM,2508441,48.90,48.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:00:00 PM,2508442,48.90,48.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:01:00 PM,2508443,48.90,48.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:02:00 PM,2508444,48.90,48.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:03:00 PM,2508445,48.90,48.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:04:00 PM,2508446,48.90,48.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:05:00 PM,2508447,48.89,48.89
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:06:00 PM,2508448,48.90,48.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:07:00 PM,2508449,48.89,48.89
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:08:00 PM,2508450,48.88,48.88
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:09:00 PM,2508451,48.88,48.88
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 11:10:00 PM,2508452,48.87,48.87
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:56:00 PM,3590410,48.92,48.17
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:57:00 PM,3590411,48.92,48.04
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:58:00 PM,3590412,48.92,47.91
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 10:59:00 PM,3590413,48.91,47.80
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:00:00 PM,3590414,48.90,47.71
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:01:00 PM,3590415,48.89,47.68
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:02:00 PM,3590416,48.88,47.87
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:03:00 PM,3590417,48.88,48.07
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:04:00 PM,3590418,48.88,48.12
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:05:00 PM,3590419,48.88,48.09
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:06:00 PM,3590420,48.88,48.15
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:07:00 PM,3590421,48.87,48.12
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:08:00 PM,3590422,48.85,48.14
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:09:00 PM,3590423,48.84,48.08
AuroraBridge,POINT (-122.347278 47.643174),11/02/2019 11:10:00 PM,3590424,48.84,48.08
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 10:55:00 PM,3566846,47.33,53.20
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 10:56:00 PM,3566847,47.32,53.28
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 10:57:00 PM,3566848,47.31,53.18
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 10:58:00 PM,3566849,47.30,53.24
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 10:59:00 PM,3566850,47.30,53.17
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:00:00 PM,3566851,47.29,53.21
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:01:00 PM,3566852,47.27,53.20
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:02:00 PM,3566853,47.26,53.14
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:03:00 PM,3566854,47.26,53.15
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:04:00 PM,3566855,47.25,53.12
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:05:00 PM,3566856,47.24,53.09
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:06:00 PM,3566857,47.23,53.07
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:07:00 PM,3566858,47.22,53.02
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:08:00 PM,3566859,47.22,53.06
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/02/2019 11:09:00 PM,3566860,47.21,53.08
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:06:00 PM,518968,32.48,36.44
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:07:00 PM,518969,32.50,36.44
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:08:00 PM,518970,32.51,36.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:09:00 PM,518971,32.51,36.47
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:10:00 PM,518972,32.51,36.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:11:00 PM,518973,32.51,36.28
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:12:00 PM,518974,32.51,36.26
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:13:00 PM,518975,32.52,36.31
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:14:00 PM,518976,32.54,36.33
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:15:00 PM,518977,32.55,36.36
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:16:00 PM,518978,32.55,36.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:17:00 PM,518979,32.55,36.44
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:18:00 PM,518980,32.55,36.44
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 11:19:00 PM,518981,32.57,36.45
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:45:00 AM,3658734,41.37,39.94
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:46:00 AM,3658735,41.35,39.98
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:47:00 AM,3658736,41.34,40.03
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:48:00 AM,3658737,41.32,40.06
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:49:00 AM,3658738,41.31,40.09
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:50:00 AM,3658739,41.29,40.13
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:51:00 AM,3658740,41.28,40.24
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:52:00 AM,3658741,41.26,40.39
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:53:00 AM,3658742,41.26,40.51
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:54:00 AM,3658743,41.24,40.56
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:55:00 AM,3658744,41.23,40.64
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:56:00 AM,3658745,41.22,40.77
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:57:00 AM,3658746,41.21,40.77
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:58:00 AM,3658747,41.20,40.77
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 04:59:00 AM,3658748,41.19,40.75
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:46:00 AM,3618820,42.49,43.86
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:47:00 AM,3618821,42.48,43.83
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:48:00 AM,3618822,42.48,43.82
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:49:00 AM,3618823,42.46,43.83
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:50:00 AM,3618824,42.44,43.83
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:51:00 AM,3618825,42.44,43.86
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:52:00 AM,3618826,42.44,43.89
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:53:00 AM,3618827,42.43,43.90
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:54:00 AM,3618828,42.41,43.90
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:55:00 AM,3618829,42.40,43.89
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:56:00 AM,3618830,42.40,43.86
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:57:00 AM,3618831,42.40,43.82
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:58:00 AM,3618832,42.38,43.82
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 04:59:00 AM,3618833,42.36,43.82
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 05:00:00 AM,3618834,42.36,43.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:16:00 PM,2507978,49.92,49.92
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:17:00 PM,2507979,49.92,49.92
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:18:00 PM,2507980,49.94,49.94
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:19:00 PM,2507981,49.95,49.95
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:20:00 PM,2507982,49.96,49.96
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:21:00 PM,2507983,49.96,49.96
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:22:00 PM,2507984,49.97,49.97
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:23:00 PM,2507985,49.99,49.99
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:24:00 PM,2507986,50.00,50.00
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:25:00 PM,2507987,50.01,50.01
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:26:00 PM,2507988,50.02,50.02
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:27:00 PM,2507989,50.04,50.04
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:28:00 PM,2507990,50.04,50.04
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:29:00 PM,2507991,50.05,50.05
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 03:30:00 PM,2507992,50.05,50.05
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:16:00 PM,3653372,53.43,53.43
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:17:00 PM,3653373,53.40,53.40
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:18:00 PM,3653374,53.38,53.38
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:19:00 PM,3653375,53.36,53.36
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:20:00 PM,3653376,53.33,53.33
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:21:00 PM,3653377,53.30,53.30
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:22:00 PM,3653378,53.30,53.30
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:23:00 PM,3653379,53.28,53.28
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:24:00 PM,3653380,53.24,53.24
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:25:00 PM,3653381,53.22,53.22
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:26:00 PM,3653382,53.20,53.20
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:27:00 PM,3653383,53.18,53.18
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:28:00 PM,3653384,53.16,53.16
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 05:01:00 AM,2508863,47.25,47.25
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 06:09:00 PM,2615331,49.80,50.73
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 06:10:00 PM,2615332,49.78,50.72
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 03:29:00 PM,3653385,53.14,53.14
